SECT,Sector,CLAS,Classification,COU,Country,YEA,Year,EEA_STRI,Flag Codes,Flags
PSLEG,Legal,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.013016536,,
PSLEG,Legal,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.013016536,,
PSLEG,Legal,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.013016536,,
PSLEG,Legal,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.013016536,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.014238494,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.014238494,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.014238494,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.014238494,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.014238494,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.032209054,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.032209054,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.032209054,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.032209054,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.032209054,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.01775148,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.01775148,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.01775148,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.01775148,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.01775148,,
TC,Telecom,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.008738215,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.132193408,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.132193408,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.132193408,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.132193408,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.132193408,,
TRMAR,Maritime transport,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.027230047,,
TRMAR,Maritime transport,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.027230047,,
TRMAR,Maritime transport,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.027230047,,
TRMAR,Maritime transport,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.027230047,,
TRMAR,Maritime transport,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.027230047,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.012121212,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.012121212,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.012121212,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.012121212,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.012121212,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.044005436,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.044005436,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.044005436,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.044005436,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.044005436,,
CR,Courier,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.033679035,,
CR,Courier,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.033679035,,
CR,Courier,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.033679035,,
CR,Courier,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.033679035,,
CR,Courier,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.033679035,,
DS,Distribution,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.057669846,,
DS,Distribution,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.057669846,,
DS,Distribution,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.057669846,,
DS,Distribution,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.057669846,,
DS,Distribution,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.057669846,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.047529242,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.047529242,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.047529242,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.047529242,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.047529242,,
FSINS,Insurance,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.012226109,,
FSINS,Insurance,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.012226109,,
FSINS,Insurance,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.012226109,,
FSINS,Insurance,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.012226109,,
FSINS,Insurance,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.012226109,,
CS,Computer,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.015950257,,
CS,Computer,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.015950257,,
CS,Computer,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.015950257,,
CS,Computer,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.015950257,,
CS,Computer,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.015950257,,
CO,Construction,CLAS1_4,Barriers to competition,PRT,Portugal,2014,2014,0.011780159,,
CO,Construction,CLAS1_4,Barriers to competition,PRT,Portugal,2015,2015,0.011780159,,
CO,Construction,CLAS1_4,Barriers to competition,PRT,Portugal,2016,2016,0.011780159,,
CO,Construction,CLAS1_4,Barriers to competition,PRT,Portugal,2017,2017,0.011780159,,
CO,Construction,CLAS1_4,Barriers to competition,PRT,Portugal,2018,2018,0.011780159,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.020112995,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.020112995,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.020112995,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.020112995,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.020112995,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.021386519,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.021386519,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.021386519,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.021386519,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.021386519,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.012110491,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.012110491,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.012110491,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.012110491,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.012110491,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.011295372,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.011295372,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.011295372,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.011295372,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.011295372,,
PSACC,Accounting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.007577383,,
PSACC,Accounting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.007577383,,
PSACC,Accounting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.007577383,,
PSACC,Accounting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.007577383,,
PSACC,Accounting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.007577383,,
PSARC,Architecture,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.009888212,,
PSARC,Architecture,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.009888212,,
PSARC,Architecture,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.009888212,,
PSARC,Architecture,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.009888212,,
PSARC,Architecture,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.009888212,,
PSENG,Engineering,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.009078517,,
PSENG,Engineering,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.009078517,,
PSENG,Engineering,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.009078517,,
PSENG,Engineering,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.009078517,,
PSENG,Engineering,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.009078517,,
PSLEG,Legal,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.019524804,,
PSLEG,Legal,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.019524804,,
PSLEG,Legal,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.019524804,,
PSLEG,Legal,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.019524804,,
PSLEG,Legal,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.019524804,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.014238494,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.014238494,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.014238494,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.014238494,,
ASMOT,Motion pictures,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.014238494,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.032209054,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.032209054,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.032209054,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.032209054,,
ASBRD,Broadcasting,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.032209054,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.01775148,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.01775148,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.01775148,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.01775148,,
ASSOU,Sound recording,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.01775148,,
TC,Telecom,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.026214645,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.120698329,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.120698329,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.120698329,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.120698329,,
TRAIR,Air transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.120698329,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.012121212,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.012121212,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.012121212,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.012121212,,
TRROF,Road freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.012121212,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.073342393,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.073342393,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.073342393,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.073342393,,
TRRAI,Rail freight transport,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.073342393,,
CR,Courier,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.044905379,,
CR,Courier,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.044905379,,
CR,Courier,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.033679035,,
CR,Courier,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.033679035,,
CR,Courier,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.033679035,,
DS,Distribution,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.019223282,,
DS,Distribution,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.019223282,,
DS,Distribution,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.019223282,,
DS,Distribution,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.019223282,,
DS,Distribution,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.019223282,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.019011697,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.019011697,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.019011697,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.019011697,,
FSBNK,Commercial banking,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.019011697,,
FSINS,Insurance,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0,,
FSINS,Insurance,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0,,
FSINS,Insurance,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0,,
FSINS,Insurance,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0,,
FSINS,Insurance,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0,,
CS,Computer,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.015950257,,
CS,Computer,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.015950257,,
CS,Computer,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.015950257,,
CS,Computer,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.015950257,,
CS,Computer,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.015950257,,
CO,Construction,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2014,2014,0.011780159,,
CO,Construction,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2015,2015,0.011780159,,
CO,Construction,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2016,2016,0.011780159,,
CO,Construction,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2017,2017,0.011780159,,
CO,Construction,CLAS1_4,Barriers to competition,SVK,Slovak Republic,2018,2018,0.011780159,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,ESP,Spain,2014,2014,0.04022599,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,ESP,Spain,2015,2015,0.04022599,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,ESP,Spain,2016,2016,0.04022599,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,ESP,Spain,2017,2017,0.04022599,,
LSCAR,Logistics cargo-handling,CLAS1_4,Barriers to competition,ESP,Spain,2018,2018,0.04022599,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,ESP,Spain,2014,2014,0.021386519,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,ESP,Spain,2015,2015,0.021386519,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,ESP,Spain,2016,2016,0.021386519,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,ESP,Spain,2017,2017,0.021386519,,
LSSTG,Logistics storage and warehouse,CLAS1_4,Barriers to competition,ESP,Spain,2018,2018,0.021386519,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,ESP,Spain,2014,2014,0.024220983,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,ESP,Spain,2015,2015,0.024220983,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,ESP,Spain,2016,2016,0.024220983,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,ESP,Spain,2017,2017,0.024220983,,
LSFGT,Logistics freight forwarding,CLAS1_4,Barriers to competition,ESP,Spain,2018,2018,0.024220983,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,ESP,Spain,2014,2014,0.011295372,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,ESP,Spain,2015,2015,0.011295372,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,ESP,Spain,2016,2016,0.011295372,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,ESP,Spain,2017,2017,0.011295372,,
LSCUS,Logistics customs brokerage,CLAS1_4,Barriers to competition,ESP,Spain,2018,2018,0.011295372,,
PSACC,Accounting,CLAS1_4,Barriers to competition,ESP,Spain,2014,2014,0.007577383,,
PSACC,Accounting,CLAS1_4,Barriers to competition,ESP,Spain,2015,2015,0.007577383,,
PSACC,Accounting,CLAS1_4,Barriers to competition,ESP,Spain,2016,2016,0.007577383,,
PSACC,Accounting,CLAS1_4,Barriers to competition,ESP,Spain,2017,2017,0.007577383,,
PSACC,Accounting,CLAS1_4,Barriers to competition,ESP,Spain,2018,2018,0.007577383,,
PSARC,Architecture,CLAS1_4,Barriers to competition,ESP,Spain,2014,2014,0.009888212,,
PSARC,Architecture,CLAS1_4,Barriers to competition,ESP,Spain,2015,2015,0.009888212,,
PSARC,Architecture,CLAS1_4,Barriers to competition,ESP,Spain,2016,2016,0.009888212,,
PSARC,Architecture,CLAS1_4,Barriers to competition,ESP,Spain,2017,2017,0.009888212,,
PSARC,Architecture,CLAS1_4,Barriers to competition,ESP,Spain,2018,2018,0.009888212,,
PSENG,Engineering,CLAS1_4,Barriers to competition,ESP,Spain,2014,2014,0.009078517,,
PSENG,Engineering,CLAS1_4,Barriers to competition,ESP,Spain,2015,2015,0.009078517,,
PSENG,Engineering,CLAS1_4,Barriers to competition,ESP,Spain,2016,2016,0.009078517,,
PSENG,Engineering,CLAS1_4,Barriers to competition,ESP,Spain,2017,2017,0.009078517,,
PSENG,Engineering,CLAS1_4,Barriers to competition,ESP,Spain,2018,2018,0.009078517,,
PSLEG,Legal,CLAS1_4,Barriers to competition,ESP,Spain,2014,2014,0.013016536,,
